x,uh
0.33437,1442.8
0.3375,1446.1
0.34062,1449.4
0.34375,1452.7
0.34688,1456.1
0.35,1459.6
0.35313,1463.0
0.35625,1466.5
0.35938,1470.1
0.3625,1473.6
0.36562,1477.2
0.36875,1480.8
0.37187,1484.5
0.375,1488.2
0.37813,1491.9
0.38125,1495.6
0.38438,1499.4
0.3875,1503.2
0.39062,1507.0
0.39375,1510.9
0.39687,1514.7
0.4,1518.7
0.40312,1522.6
0.40625,1526.6
0.40938,1530.6
0.4125,1534.6
0.41563,1538.7
0.41875,1542.8
0.42188,1546.9
0.425,1551.1
0.42812,1555.3
0.43125,1559.6
0.43437,1563.9
0.4375,1568.2
0.44063,1572.5
0.44375,1576.9
0.44688,1581.3
0.45,1585.8
0.45312,1590.3
0.45625,1594.8
0.45937,1599.4
0.4625,1604.0
0.46562,1608.7
0.46875,1613.4
0.47188,1618.2
0.475,1622.9
0.47813,1627.8
0.48125,1632.6
0.48438,1637.6
0.4875,1642.5
0.49062,1647.5
0.49375,1652.6
0.49687,1657.7
0.5,1662.9
0.50313,1668.1
0.50625,1673.3
0.50937,1678.6
0.5125,1684.0
0.51562,1689.4
0.51875,1694.8
0.52188,1700.3
0.525,1705.9
0.52812,1711.5
0.53125,1717.2
0.53438,1723.0
0.5375,1728.8
0.54062,1734.6
0.54375,1740.5
0.54688,1746.5
0.55,1752.5
0.55313,1758.6
0.55625,1764.8
0.55937,1771.0
0.5625,1777.3
0.56563,1783.7
0.56875,1790.2
0.57187,1796.7
0.575,1803.2
0.57812,1809.9
0.58125,1816.6
0.58438,1823.4
0.5875,1830.3
0.59062,1837.3
0.59375,1844.3
0.59688,1851.5
0.6,1858.7
0.60312,1866.0
0.60625,1873.3
0.60938,1880.8
0.6125,1888.4
0.61563,1896.0
0.61875,1903.8
0.62187,1911.6
0.625,1919.6
0.62813,1927.6
0.63125,1935.8
0.63437,1944.0
0.6375,1952.4
0.64062,1960.9
0.64375,1969.4
0.64688,1978.1
0.65,1986.9
0.65312,1995.9
0.65625,2004.9
0.65938,2014.1
0.6625,2023.4
0.66562,2032.8
0.66875,2042.4
0.67188,2052.1
0.675,2062.0
0.67813,2072.0
0.68125,2082.1
0.68437,2092.4
0.6875,2102.8
0.69063,2113.4
0.69375,2124.2
0.69687,2135.1
0.7,2146.2
0.70312,2157.4
0.70625,2168.8
0.70938,2180.4
0.7125,2192.1
0.71562,2203.9
0.71875,2215.8
0.72188,2227.8
0.725,2239.7
0.72812,2251.5
0.73125,2263.0
0.73438,2274.1
0.7375,2284.5
0.74063,2293.9
0.74375,2301.9
0.74687,2308.0
0.75,2311.6
0.75313,2312.1
0.75625,2308.7
0.75937,2300.6
0.7625,2286.8
0.76562,2266.4
0.76875,2238.5
0.77188,2202.2
0.775,2156.8
0.77812,2101.7
0.78125,2036.7
0.78438,1961.5
0.7875,1876.5
0.79062,1782.3
0.79375,1679.8
0.79688,1570.3
0.8,1455.3
0.80313,1336.6
0.80625,1216.0
0.80937,1095.7
0.8125,977.37
0.81563,863.01
0.81875,754.18
0.82187,652.25
0.825,558.27
0.82812,472.97
0.83125,396.75
0.83438,329.69
0.8375,271.6
0.84062,222.05
0.84375,180.44
0.84688,146.02
0.85,117.99
0.85312,95.508
0.85625,77.75
0.85938,63.935
0.8625,53.351
0.86563,45.365
0.86875,39.429
0.87187,35.083
0.875,31.95
0.87813,29.724
0.88125,28.167
0.88437,27.094
0.8875,26.365
0.89062,25.878
0.89375,25.557
0.89688,25.348
0.9,25.215
0.90312,25.13
0.90625,25.078
0.90938,25.046
0.9125,25.027
0.91562,25.016
0.91875,25.009
0.92188,25.005
0.925,25.003
0.92813,25.001
0.93125,25.001
0.93437,25.0
0.9375,25.0
0.94063,25.0
0.94375,25.0
0.94687,25.0
0.95,25.0
0.95312,25.0
0.95625,25.0
0.95938,25.0
0.9625,25.0
0.96562,25.0
0.96875,25.0
0.97188,25.0
0.975,25.0
0.97812,25.0
0.98125,25.0
0.98438,25.0
0.9875,25.0
0.99063,25.0
0.99375,25.0
0.99687,25.0
1.0,25.0
