x,uh
-0.46875,1087.2
-0.46562,1089.1
-0.4625,1091.0
-0.45937,1092.9
-0.45625,1094.8
-0.45312,1096.7
-0.45,1098.7
-0.44688,1100.6
-0.44375,1102.5
-0.44063,1104.5
-0.4375,1106.5
-0.43437,1108.4
-0.43125,1110.4
-0.42812,1112.4
-0.425,1114.4
-0.42188,1116.3
-0.41875,1118.3
-0.41563,1120.3
-0.4125,1122.3
-0.40938,1124.4
-0.40625,1126.4
-0.40312,1128.4
-0.4,1130.4
-0.39687,1132.4
-0.39375,1134.5
-0.39062,1136.5
-0.3875,1138.5
-0.38438,1140.6
-0.38125,1142.6
-0.37813,1144.6
-0.375,1146.7
-0.37187,1148.7
-0.36875,1150.8
-0.36562,1152.8
-0.3625,1154.9
-0.35938,1156.9
-0.35625,1159.0
-0.35313,1161.1
-0.35,1163.1
-0.34688,1165.2
-0.34375,1167.3
-0.34062,1169.3
-0.3375,1171.4
-0.33437,1173.5
-0.33125,1175.5
-0.32812,1177.6
-0.325,1179.7
-0.32188,1181.8
-0.31875,1183.9
-0.31563,1185.9
-0.3125,1188.0
-0.30937,1190.1
-0.30625,1192.2
-0.30312,1194.2
-0.3,1196.3
-0.29688,1198.4
-0.29375,1200.5
-0.29063,1202.5
-0.2875,1204.6
-0.28438,1206.7
-0.28125,1208.8
-0.27812,1210.8
-0.275,1212.9
-0.27187,1214.9
-0.26875,1217.0
-0.26562,1219.0
-0.2625,1221.0
-0.25938,1223.0
-0.25625,1225.0
-0.25313,1227.0
-0.25,1229.0
-0.24688,1230.9
-0.24375,1232.9
-0.24062,1234.8
-0.2375,1236.6
-0.23438,1238.5
-0.23125,1240.3
-0.22813,1242.0
-0.225,1243.7
-0.22187,1245.4
-0.21875,1246.9
-0.21563,1248.4
-0.2125,1249.8
-0.20937,1251.1
-0.20625,1252.3
-0.20312,1253.3
-0.2,1254.2
-0.19688,1254.8
-0.19375,1255.3
-0.19062,1255.5
-0.1875,1255.3
-0.18438,1254.9
-0.18125,1254.0
-0.17812,1252.6
-0.175,1250.6
-0.17188,1248.0
-0.16875,1244.5
-0.16563,1240.0
-0.1625,1234.4
-0.15937,1227.3
-0.15625,1218.4
-0.15313,1207.5
-0.15313,NaN
-0.15313,1205.3
-0.15,1194.2
-0.14687,1184.9
-0.14375,1177.0
-0.14062,1170.4
-0.1375,1165.0
-0.13438,1160.5
-0.13125,1157.0
-0.12812,1154.2
-0.125,1152.0
-0.12188,1150.5
-0.11875,1149.5
-0.11563,1149.0
-0.1125,1148.8
-0.10938,1149.0
-0.10625,1149.4
-0.10312,1150.1
-0.1,1151.0
-0.096875,1152.1
-0.09375,1153.4
-0.090625,1154.8
-0.0875,1156.2
-0.084375,1157.8
-0.08125,1159.4
-0.078125,1161.1
-0.075,1162.8
-0.071875,1164.6
-0.06875,1166.4
-0.065625,1168.2
-0.0625,1170.0
-0.059375,1171.9
-0.05625,1173.8
-0.053125,1175.7
-0.05,1177.6
-0.046875,1179.5
-0.04375,1181.4
-0.040625,1183.3
-0.0375,1185.3
-0.034375,1187.2
-0.03125,1189.2
-0.028125,1191.1
-0.025,1193.1
-0.021875,1195.1
-0.01875,1197.1
-0.015625,1199.1
-0.0125,1201.1
-0.009375,1203.1
-0.00625,1205.1
-0.003125,1207.2
-5.2042e-19,1209.2
0.0,1209.2
0.003125,1211.3
0.00625,1213.3
0.009375,1215.4
0.0125,1217.5
0.015625,1219.6
0.01875,1221.7
0.021875,1223.9
0.025,1226.0
0.028125,1228.2
0.03125,1230.3
0.034375,1232.5
0.0375,1234.7
0.040625,1236.9
0.04375,1239.2
0.046875,1241.4
0.05,1243.6
0.053125,1245.9
0.05625,1248.2
0.059375,1250.5
0.0625,1252.8
0.065625,1255.1
0.06875,1257.5
0.071875,1259.8
0.075,1262.2
0.078125,1264.6
0.08125,1267.0
0.084375,1269.4
0.0875,1271.8
0.090625,1274.3
0.09375,1276.7
0.096875,1279.2
0.1,1281.7
0.10312,1284.3
0.10625,1286.8
0.10938,1289.4
0.1125,1291.9
0.11563,1294.5
0.11875,1297.2
0.12188,1299.8
0.125,1302.4
0.12812,1305.1
0.13125,1307.8
0.13438,1310.5
0.1375,1313.3
0.14062,1316.0
0.14375,1318.8
0.14687,1321.6
0.15,1324.5
0.15313,1327.3
0.15625,1330.2
0.15937,1333.1
0.1625,1336.0
0.16563,1339.0
0.16875,1342.0
0.17188,1345.0
0.175,1348.0
0.17812,1351.1
0.18125,1354.2
0.18438,1357.3
0.1875,1360.4
0.19062,1363.6
0.19375,1366.8
0.19688,1370.1
0.2,1373.4
0.20312,1376.7
0.20625,1380.1
0.20937,1383.4
0.2125,1386.9
0.21563,1390.3
0.21875,1393.8
0.22187,1397.4
0.225,1401.0
0.22813,1404.6
0.23125,1408.3
0.23438,1412.0
0.2375,1415.8
0.24062,1419.7
0.24375,1423.5
0.24688,1427.5
0.25,1431.5
0.25313,1435.6
0.25625,1439.7
0.25938,1443.9
0.2625,1448.1
0.26562,1452.5
0.26875,1456.9
0.27187,1461.4
0.275,1466.0
0.27812,1470.7
0.28125,1475.4
0.28438,1480.3
0.2875,1485.2
0.29063,1490.3
0.29375,1495.4
0.29688,1500.7
0.3,1506.0
0.30312,1511.4
0.30625,1516.8
0.30937,1522.3
0.3125,1527.9
0.31563,1533.3
0.31875,1538.8
0.32188,1544.1
0.325,1549.2
0.32812,1554.2
0.33125,1559.0
0.33437,1563.6
0.3375,1567.9
0.34062,1571.9
0.34375,1575.7
0.34688,1579.3
0.35,1582.7
0.35313,1585.9
0.35625,1588.9
0.35938,1591.7
0.3625,1594.4
0.36562,1596.9
0.36875,1599.4
0.37187,1601.6
0.375,1603.8
0.37813,1605.9
0.38125,1607.9
0.38438,1609.8
0.3875,1611.7
0.39062,1613.4
0.39375,1615.2
0.39687,1616.8
0.4,1618.4
0.40312,1620.0
0.40625,1621.5
0.40938,1622.9
0.4125,1624.4
0.41563,1625.7
0.41875,1627.1
0.42188,1628.4
0.425,1629.7
0.42812,1631.0
0.43125,1632.2
0.43437,1633.5
0.4375,1634.7
0.44063,1635.9
0.44375,1637.0
0.44688,1638.2
0.45,1639.3
0.45312,1640.4
0.45625,1641.5
0.45937,1642.6
0.4625,1643.7
0.46562,1644.8
0.46875,1645.9
0.47188,1646.9
0.475,1648.0
0.47813,1649.0
0.48125,1650.1
0.48438,1651.1
0.4875,1652.1
0.49062,1653.2
0.49375,1654.2
0.49687,1655.2
0.5,1656.3
0.50313,1657.3
0.50625,1658.3
0.50937,1659.3
0.5125,1660.4
0.51562,1661.4
0.51875,1662.5
0.52188,1663.5
0.525,1664.6
0.52812,1665.6
0.53125,1666.7
0.53438,1667.8
0.5375,1668.9
0.54062,1670.0
0.54375,1671.1
0.54688,1672.2
0.55,1673.3
0.55313,1674.5
0.55625,1675.6
0.55937,1676.8
0.5625,1678.0
0.56563,1679.2
0.56875,1680.5
0.57187,1681.8
0.575,1683.0
0.57812,1684.4
0.58125,1685.7
0.58438,1687.1
0.5875,1688.5
0.59062,1690.0
0.59375,1691.4
0.59688,1693.0
0.6,1694.6
0.60312,1696.2
0.60625,1697.8
0.60938,1699.6
0.6125,1701.4
0.61563,1703.2
0.61875,1705.1
0.62187,1707.1
0.625,1709.2
0.62813,1711.3
0.63125,1713.6
0.63437,1715.9
0.6375,1718.4
0.64062,1720.9
0.64375,1723.6
0.64688,1726.4
0.65,1729.3
0.65312,1732.4
0.65625,1735.6
0.65938,1739.0
0.6625,1742.5
0.66562,1746.2
0.66875,1750.1
0.67188,1754.2
0.675,1758.5
0.67813,1762.9
0.68125,1767.6
0.68437,1772.5
0.6875,1777.6
0.69063,1783.0
0.69375,1788.6
0.69687,1794.4
0.7,1800.4
0.70312,1806.7
0.70625,1813.3
0.70938,1820.1
0.7125,1827.1
0.71562,1834.3
0.71875,1841.7
0.72188,1849.3
0.725,1856.9
0.72812,1864.6
0.73125,1872.1
0.73438,1879.2
0.7375,1885.8
0.74063,1891.6
0.74375,1896.0
0.74687,1898.8
0.75,1899.2
0.75313,1896.7
0.75625,1890.4
0.75937,1879.5
0.7625,1863.0
0.76562,1840.2
0.76875,1810.1
0.77188,1772.3
0.775,1729.7
0.77812,1691.7
0.78125,1663.9
0.78438,1643.9
0.7875,1626.0
0.79062,1607.8
0.79375,1583.3
0.79688,1530.0
0.8,1440.5
0.80313,1331.1
0.80625,1214.0
0.80937,1094.9
0.8125,977.09
0.81563,862.9
0.81875,754.14
0.82187,652.24
0.825,558.26
0.82812,472.97
0.83125,396.75
0.83438,329.69
0.8375,271.6
0.84062,222.05
0.84375,180.44
0.84688,146.02
0.85,117.99
0.85312,95.508
0.85625,77.75
0.85938,63.935
0.8625,53.351
0.86563,45.365
0.86875,39.429
0.87187,35.083
0.875,31.95
0.87813,29.724
0.88125,28.167
0.88437,27.094
0.8875,26.365
0.89062,25.878
0.89375,25.557
0.89688,25.348
0.9,25.215
0.90312,25.13
0.90625,25.078
0.90938,25.046
0.9125,25.027
0.91562,25.016
0.91875,25.009
0.92188,25.005
0.925,25.003
0.92813,25.001
0.93125,25.001
0.93437,25.0
0.9375,25.0
0.94063,25.0
0.94375,25.0
0.94687,25.0
0.95,25.0
0.95312,25.0
0.95312,NaN
0.95312,25.0
0.95625,25.0
0.95938,25.0
0.9625,25.0
0.96562,25.0
0.96875,25.0
0.97188,25.0
0.975,25.0
0.97812,25.0
0.98125,25.0
0.98438,25.0
0.9875,25.0
0.99063,25.0
0.99375,25.0
0.99687,25.0
1.0,25.0
